,contrast,label,maskSpeed,startVal,targLoc,trial
11,0.20000000000000004,1-above_l,1,0.1,above,11
12,0.25000000000000006,1-above_l,1,0.1,above,12
13,0.25000000000000006,1-above_l,1,0.1,above,13
14,0.20000000000000007,1-above_l,1,0.1,above,14
15,0.20000000000000007,1-above_l,1,0.1,above,15
16,0.15000000000000008,1-above_l,1,0.1,above,16
17,0.18000000000000008,1-above_l,1,0.1,above,17
18,0.21000000000000008,1-above_l,1,0.1,above,18
19,0.21000000000000008,1-above_l,1,0.1,above,19
20,0.18000000000000008,1-above_l,1,0.1,above,20
21,0.21000000000000008,1-above_l,1,0.1,above,21
22,0.21000000000000008,1-above_l,1,0.1,above,22
23,0.18000000000000008,1-above_l,1,0.1,above,23
24,0.21000000000000008,1-above_l,1,0.1,above,24
25,0.21000000000000008,1-above_l,1,0.1,above,25
26,0.18000000000000008,1-above_l,1,0.1,above,26
27,0.18000000000000008,1-above_l,1,0.1,above,27
28,0.21000000000000008,1-above_l,1,0.1,above,28
29,0.21000000000000008,1-above_l,1,0.1,above,29
0,0.8,1-below_h,1,0.8,below,0
1,0.5,1-below_h,1,0.8,below,1
2,0.2,1-below_h,1,0.8,below,2
3,0.0,1-below_h,1,0.8,below,3
4,0.3,1-below_h,1,0.8,below,4
5,0.6,1-below_h,1,0.8,below,5
6,0.6,1-below_h,1,0.8,below,6
7,0.39999999999999997,1-below_h,1,0.8,below,7
8,0.39999999999999997,1-below_h,1,0.8,below,8
9,0.19999999999999996,1-below_h,1,0.8,below,9
10,0.19999999999999996,1-below_h,1,0.8,below,10
11,0.0,1-below_h,1,0.8,below,11
12,0.2,1-below_h,1,0.8,below,12
13,0.2,1-below_h,1,0.8,below,13
14,0.1,1-below_h,1,0.8,below,14
15,0.1,1-below_h,1,0.8,below,15
16,0.2,1-below_h,1,0.8,below,16
17,0.30000000000000004,1-below_h,1,0.8,below,17
18,0.30000000000000004,1-below_h,1,0.8,below,18
19,0.25000000000000006,1-below_h,1,0.8,below,19
20,0.25000000000000006,1-below_h,1,0.8,below,20
21,0.20000000000000007,1-below_h,1,0.8,below,21
22,0.20000000000000007,1-below_h,1,0.8,below,22
23,0.15000000000000008,1-below_h,1,0.8,below,23
24,0.15000000000000008,1-below_h,1,0.8,below,24
25,0.20000000000000007,1-below_h,1,0.8,below,25
26,0.20000000000000007,1-below_h,1,0.8,below,26
27,0.17000000000000007,1-below_h,1,0.8,below,27
28,0.20000000000000007,1-below_h,1,0.8,below,28
29,0.20000000000000007,1-below_h,1,0.8,below,29
0,0.1,1-below_l,1,0.1,below,0
1,0.0,1-below_l,1,0.1,below,1
2,0.3,1-below_l,1,0.1,below,2
3,0.3,1-below_l,1,0.1,below,3
4,0.09999999999999998,1-below_l,1,0.1,below,4
5,0.09999999999999998,1-below_l,1,0.1,below,5
6,0.3,1-below_l,1,0.1,below,6
7,0.3,1-below_l,1,0.1,below,7
8,0.19999999999999998,1-below_l,1,0.1,below,8
9,0.19999999999999998,1-below_l,1,0.1,below,9
10,0.3,1-below_l,1,0.1,below,10
11,0.3,1-below_l,1,0.1,below,11
12,0.4,1-below_l,1,0.1,below,12
13,0.5,1-below_l,1,0.1,below,13
14,0.5,1-below_l,1,0.1,below,14
15,0.45,1-below_l,1,0.1,below,15
16,0.45,1-below_l,1,0.1,below,16
17,0.4,1-below_l,1,0.1,below,17
18,0.4,1-below_l,1,0.1,below,18
19,0.45,1-below_l,1,0.1,below,19
20,0.42000000000000004,1-below_l,1,0.1,below,20
21,0.42000000000000004,1-below_l,1,0.1,below,21
22,0.39,1-below_l,1,0.1,below,22
23,0.39,1-below_l,1,0.1,below,23
24,0.36,1-below_l,1,0.1,below,24
25,0.36,1-below_l,1,0.1,below,25
26,0.32999999999999996,1-below_l,1,0.1,below,26
27,0.32999999999999996,1-below_l,1,0.1,below,27
28,0.29999999999999993,1-below_l,1,0.1,below,28
29,0.29999999999999993,1-below_l,1,0.1,below,29
0,0.8,2-above_h,2,0.8,above,0
1,0.5,2-above_h,2,0.8,above,1
2,0.2,2-above_h,2,0.8,above,2
3,0.5,2-above_h,2,0.8,above,3
4,0.5,2-above_h,2,0.8,above,4
5,0.3,2-above_h,2,0.8,above,5
6,0.3,2-above_h,2,0.8,above,6
7,0.5,2-above_h,2,0.8,above,7
8,0.5,2-above_h,2,0.8,above,8
9,0.7,2-above_h,2,0.8,above,9
10,0.7,2-above_h,2,0.8,above,10
11,0.6,2-above_h,2,0.8,above,11
12,0.6,2-above_h,2,0.8,above,12
13,0.5,2-above_h,2,0.8,above,13
14,0.5,2-above_h,2,0.8,above,14
15,0.4,2-above_h,2,0.8,above,15
16,0.4,2-above_h,2,0.8,above,16
17,0.30000000000000004,2-above_h,2,0.8,above,17
18,0.30000000000000004,2-above_h,2,0.8,above,18
19,0.20000000000000004,2-above_h,2,0.8,above,19
20,0.20000000000000004,2-above_h,2,0.8,above,20
21,0.10000000000000003,2-above_h,2,0.8,above,21
22,0.20000000000000004,2-above_h,2,0.8,above,22
23,0.20000000000000004,2-above_h,2,0.8,above,23
24,0.15000000000000002,2-above_h,2,0.8,above,24
25,0.15000000000000002,2-above_h,2,0.8,above,25
26,0.10000000000000002,2-above_h,2,0.8,above,26
27,0.10000000000000002,2-above_h,2,0.8,above,27
28,0.15000000000000002,2-above_h,2,0.8,above,28
29,0.15000000000000002,2-above_h,2,0.8,above,29
0,0.1,2-above_l,2,0.1,above,0
1,0.4,2-above_l,2,0.1,above,1
2,0.10000000000000003,2-above_l,2,0.1,above,2
3,0.10000000000000003,2-above_l,2,0.1,above,3
4,0.30000000000000004,2-above_l,2,0.1,above,4
5,0.30000000000000004,2-above_l,2,0.1,above,5
6,0.10000000000000003,2-above_l,2,0.1,above,6
7,0.10000000000000003,2-above_l,2,0.1,above,7
8,0.0,2-above_l,2,0.1,above,8
9,0.0,2-above_l,2,0.1,above,9
10,0.1,2-above_l,2,0.1,above,10
11,0.1,2-above_l,2,0.1,above,11
12,0.0,2-above_l,2,0.1,above,12
13,0.0,2-above_l,2,0.1,above,13
14,0.05,2-above_l,2,0.1,above,14
15,0.05,2-above_l,2,0.1,above,15
16,0.0,2-above_l,2,0.1,above,16
17,0.03,2-above_l,2,0.1,above,17
18,0.06,2-above_l,2,0.1,above,18
19,0.09,2-above_l,2,0.1,above,19
20,0.12,2-above_l,2,0.1,above,20
21,0.12,2-above_l,2,0.1,above,21
22,0.15,2-above_l,2,0.1,above,22
23,0.15,2-above_l,2,0.1,above,23
24,0.12,2-above_l,2,0.1,above,24
25,0.12,2-above_l,2,0.1,above,25
26,0.09,2-above_l,2,0.1,above,26
27,0.12,2-above_l,2,0.1,above,27
28,0.15,2-above_l,2,0.1,above,28
29,0.15,2-above_l,2,0.1,above,29
0,0.8,2-below_h,2,0.8,below,0
1,0.5,2-below_h,2,0.8,below,1
2,0.2,2-below_h,2,0.8,below,2
3,0.5,2-below_h,2,0.8,below,3
4,0.8,2-below_h,2,0.8,below,4
5,0.8,2-below_h,2,0.8,below,5
6,1.0,2-below_h,2,0.8,below,6
7,1.0,2-below_h,2,0.8,below,7
8,0.8,2-below_h,2,0.8,below,8
9,0.8,2-below_h,2,0.8,below,9
10,0.6000000000000001,2-below_h,2,0.8,below,10
11,0.6000000000000001,2-below_h,2,0.8,below,11
12,0.4000000000000001,2-below_h,2,0.8,below,12
13,0.4000000000000001,2-below_h,2,0.8,below,13
14,0.20000000000000007,2-below_h,2,0.8,below,14
15,0.20000000000000007,2-below_h,2,0.8,below,15
16,5.551115123125783e-17,2-below_h,2,0.8,below,16
17,0.20000000000000007,2-below_h,2,0.8,below,17
18,0.4000000000000001,2-below_h,2,0.8,below,18
19,0.6000000000000001,2-below_h,2,0.8,below,19
20,0.6000000000000001,2-below_h,2,0.8,below,20
21,0.5000000000000001,2-below_h,2,0.8,below,21
22,0.5000000000000001,2-below_h,2,0.8,below,22
23,0.40000000000000013,2-below_h,2,0.8,below,23
24,0.40000000000000013,2-below_h,2,0.8,below,24
25,0.5000000000000001,2-below_h,2,0.8,below,25
26,0.4500000000000001,2-below_h,2,0.8,below,26
27,0.4500000000000001,2-below_h,2,0.8,below,27
28,0.40000000000000013,2-below_h,2,0.8,below,28
29,0.40000000000000013,2-below_h,2,0.8,below,29
0,0.1,2-below_l,2,0.1,below,0
1,0.0,2-below_l,2,0.1,below,1
2,0.3,2-below_l,2,0.1,below,2
3,0.3,2-below_l,2,0.1,below,3
4,0.6,2-below_l,2,0.1,below,4
5,0.6,2-below_l,2,0.1,below,5
6,0.39999999999999997,2-below_l,2,0.1,below,6
7,0.39999999999999997,2-below_l,2,0.1,below,7
8,0.6,2-below_l,2,0.1,below,8
9,0.8,2-below_l,2,0.1,below,9
10,0.8,2-below_l,2,0.1,below,10
11,1.0,2-below_l,2,0.1,below,11
12,1.0,2-below_l,2,0.1,below,12
13,0.9,2-below_l,2,0.1,below,13
14,1.0,2-below_l,2,0.1,below,14
15,1.0,2-below_l,2,0.1,below,15
16,0.95,2-below_l,2,0.1,below,16
17,0.95,2-below_l,2,0.1,below,17
18,0.8999999999999999,2-below_l,2,0.1,below,18
19,0.8999999999999999,2-below_l,2,0.1,below,19
20,0.8499999999999999,2-below_l,2,0.1,below,20
21,0.8499999999999999,2-below_l,2,0.1,below,21
22,0.7999999999999998,2-below_l,2,0.1,below,22
23,0.7999999999999998,2-below_l,2,0.1,below,23
24,0.7499999999999998,2-below_l,2,0.1,below,24
25,0.7499999999999998,2-below_l,2,0.1,below,25
26,0.6999999999999997,2-below_l,2,0.1,below,26
27,0.6999999999999997,2-below_l,2,0.1,below,27
28,0.6499999999999997,2-below_l,2,0.1,below,28
29,0.6499999999999997,2-below_l,2,0.1,below,29
0,0.8,3-above_h,3,0.8,above,0
1,0.5,3-above_h,3,0.8,above,1
2,0.2,3-above_h,3,0.8,above,2
3,0.0,3-above_h,3,0.8,above,3
4,0.0,3-above_h,3,0.8,above,4
5,0.0,3-above_h,3,0.8,above,5
6,0.0,3-above_h,3,0.8,above,6
7,0.0,3-above_h,3,0.8,above,7
8,0.3,3-above_h,3,0.8,above,8
9,0.3,3-above_h,3,0.8,above,9
10,0.09999999999999998,3-above_h,3,0.8,above,10
11,0.09999999999999998,3-above_h,3,0.8,above,11
12,0.0,3-above_h,3,0.8,above,12
13,0.2,3-above_h,3,0.8,above,13
14,0.2,3-above_h,3,0.8,above,14
15,0.1,3-above_h,3,0.8,above,15
16,0.1,3-above_h,3,0.8,above,16
17,0.2,3-above_h,3,0.8,above,17
18,0.30000000000000004,3-above_h,3,0.8,above,18
19,0.30000000000000004,3-above_h,3,0.8,above,19
20,0.25000000000000006,3-above_h,3,0.8,above,20
21,0.25000000000000006,3-above_h,3,0.8,above,21
22,0.20000000000000007,3-above_h,3,0.8,above,22
23,0.20000000000000007,3-above_h,3,0.8,above,23
24,0.15000000000000008,3-above_h,3,0.8,above,24
25,0.15000000000000008,3-above_h,3,0.8,above,25
26,0.20000000000000007,3-above_h,3,0.8,above,26
27,0.20000000000000007,3-above_h,3,0.8,above,27
28,0.17000000000000007,3-above_h,3,0.8,above,28
29,0.17000000000000007,3-above_h,3,0.8,above,29
0,0.1,3-above_l,3,0.1,above,0
1,0.4,3-above_l,3,0.1,above,1
2,0.10000000000000003,3-above_l,3,0.1,above,2
3,0.10000000000000003,3-above_l,3,0.1,above,3
4,0.0,3-above_l,3,0.1,above,4
5,0.0,3-above_l,3,0.1,above,5
6,0.2,3-above_l,3,0.1,above,6
7,0.2,3-above_l,3,0.1,above,7
8,0.4,3-above_l,3,0.1,above,8
9,0.4,3-above_l,3,0.1,above,9
10,0.2,3-above_l,3,0.1,above,10
11,0.2,3-above_l,3,0.1,above,11
12,0.0,3-above_l,3,0.1,above,12
13,0.0,3-above_l,3,0.1,above,13
14,0.1,3-above_l,3,0.1,above,14
15,0.2,3-above_l,3,0.1,above,15
16,0.2,3-above_l,3,0.1,above,16
17,0.1,3-above_l,3,0.1,above,17
18,0.15000000000000002,3-above_l,3,0.1,above,18
19,0.15000000000000002,3-above_l,3,0.1,above,19
20,0.2,3-above_l,3,0.1,above,20
21,0.25,3-above_l,3,0.1,above,21
22,0.25,3-above_l,3,0.1,above,22
23,0.3,3-above_l,3,0.1,above,23
24,0.3,3-above_l,3,0.1,above,24
25,0.25,3-above_l,3,0.1,above,25
26,0.25,3-above_l,3,0.1,above,26
27,0.2,3-above_l,3,0.1,above,27
28,0.2,3-above_l,3,0.1,above,28
29,0.15000000000000002,3-above_l,3,0.1,above,29
0,0.8,3-below_h,3,0.8,below,0
1,1.0,3-below_h,3,0.8,below,1
2,0.7,3-below_h,3,0.8,below,2
3,0.7,3-below_h,3,0.8,below,3
4,0.39999999999999997,3-below_h,3,0.8,below,4
5,0.39999999999999997,3-below_h,3,0.8,below,5
6,0.09999999999999998,3-below_h,3,0.8,below,6
7,0.3,3-below_h,3,0.8,below,7
8,0.3,3-below_h,3,0.8,below,8
9,0.09999999999999998,3-below_h,3,0.8,below,9
10,0.19999999999999998,3-below_h,3,0.8,below,10
11,0.3,3-below_h,3,0.8,below,11
12,0.3,3-below_h,3,0.8,below,12
13,0.19999999999999998,3-below_h,3,0.8,below,13
14,0.19999999999999998,3-below_h,3,0.8,below,14
15,0.09999999999999998,3-below_h,3,0.8,below,15
16,0.09999999999999998,3-below_h,3,0.8,below,16
17,0.0,3-below_h,3,0.8,below,17
18,0.0,3-below_h,3,0.8,below,18
19,0.0,3-below_h,3,0.8,below,19
20,0.05,3-below_h,3,0.8,below,20
21,0.1,3-below_h,3,0.8,below,21
22,0.1,3-below_h,3,0.8,below,22
23,0.05,3-below_h,3,0.8,below,23
24,0.05,3-below_h,3,0.8,below,24
25,0.08,3-below_h,3,0.8,below,25
26,0.11,3-below_h,3,0.8,below,26
27,0.14,3-below_h,3,0.8,below,27
28,0.17,3-below_h,3,0.8,below,28
29,0.17,3-below_h,3,0.8,below,29
0,0.1,3-below_l,3,0.1,below,0
1,0.0,3-below_l,3,0.1,below,1
2,0.0,3-below_l,3,0.1,below,2
3,0.0,3-below_l,3,0.1,below,3
4,0.3,3-below_l,3,0.1,below,4
5,0.3,3-below_l,3,0.1,below,5
6,0.09999999999999998,3-below_l,3,0.1,below,6
7,0.3,3-below_l,3,0.1,below,7
8,0.5,3-below_l,3,0.1,below,8
9,0.5,3-below_l,3,0.1,below,9
10,0.4,3-below_l,3,0.1,below,10
11,0.5,3-below_l,3,0.1,below,11
12,0.5,3-below_l,3,0.1,below,12
13,0.45,3-below_l,3,0.1,below,13
14,0.45,3-below_l,3,0.1,below,14
15,0.4,3-below_l,3,0.1,below,15
16,0.4,3-below_l,3,0.1,below,16
17,0.35000000000000003,3-below_l,3,0.1,below,17
18,0.35000000000000003,3-below_l,3,0.1,below,18
19,0.30000000000000004,3-below_l,3,0.1,below,19
20,0.30000000000000004,3-below_l,3,0.1,below,20
21,0.25000000000000006,3-below_l,3,0.1,below,21
22,0.25000000000000006,3-below_l,3,0.1,below,22
23,0.30000000000000004,3-below_l,3,0.1,below,23
24,0.35000000000000003,3-below_l,3,0.1,below,24
25,0.35000000000000003,3-below_l,3,0.1,below,25
26,0.32000000000000006,3-below_l,3,0.1,below,26
27,0.32000000000000006,3-below_l,3,0.1,below,27
28,0.29000000000000004,3-below_l,3,0.1,below,28
29,0.32000000000000006,3-below_l,3,0.1,below,29
0,0.8,5-above_h,5,0.8,above,0
1,0.5,5-above_h,5,0.8,above,1
2,0.2,5-above_h,5,0.8,above,2
3,0.5,5-above_h,5,0.8,above,3
4,0.5,5-above_h,5,0.8,above,4
5,0.3,5-above_h,5,0.8,above,5
6,0.3,5-above_h,5,0.8,above,6
7,0.09999999999999998,5-above_h,5,0.8,above,7
8,0.3,5-above_h,5,0.8,above,8
9,0.3,5-above_h,5,0.8,above,9
10,0.19999999999999998,5-above_h,5,0.8,above,10
11,0.19999999999999998,5-above_h,5,0.8,above,11
12,0.3,5-above_h,5,0.8,above,12
13,0.3,5-above_h,5,0.8,above,13
14,0.25,5-above_h,5,0.8,above,14
15,0.25,5-above_h,5,0.8,above,15
16,0.2,5-above_h,5,0.8,above,16
17,0.2,5-above_h,5,0.8,above,17
18,0.15000000000000002,5-above_h,5,0.8,above,18
19,0.15000000000000002,5-above_h,5,0.8,above,19
20,0.2,5-above_h,5,0.8,above,20
21,0.2,5-above_h,5,0.8,above,21
22,0.17,5-above_h,5,0.8,above,22
23,0.17,5-above_h,5,0.8,above,23
24,0.14,5-above_h,5,0.8,above,24
25,0.17,5-above_h,5,0.8,above,25
26,0.17,5-above_h,5,0.8,above,26
27,0.14,5-above_h,5,0.8,above,27
28,0.17,5-above_h,5,0.8,above,28
29,0.17,5-above_h,5,0.8,above,29
0,0.1,5-above_l,5,0.1,above,0
1,0.0,5-above_l,5,0.1,above,1
2,0.0,5-above_l,5,0.1,above,2
3,0.3,5-above_l,5,0.1,above,3
4,0.3,5-above_l,5,0.1,above,4
5,0.09999999999999998,5-above_l,5,0.1,above,5
6,0.09999999999999998,5-above_l,5,0.1,above,6
7,0.0,5-above_l,5,0.1,above,7
8,0.0,5-above_l,5,0.1,above,8
9,0.2,5-above_l,5,0.1,above,9
10,0.2,5-above_l,5,0.1,above,10
11,0.4,5-above_l,5,0.1,above,11
12,0.4,5-above_l,5,0.1,above,12
13,0.30000000000000004,5-above_l,5,0.1,above,13
14,0.30000000000000004,5-above_l,5,0.1,above,14
15,0.20000000000000004,5-above_l,5,0.1,above,15
16,0.20000000000000004,5-above_l,5,0.1,above,16
17,0.10000000000000003,5-above_l,5,0.1,above,17
18,0.20000000000000004,5-above_l,5,0.1,above,18
19,0.20000000000000004,5-above_l,5,0.1,above,19
20,0.15000000000000002,5-above_l,5,0.1,above,20
21,0.2,5-above_l,5,0.1,above,21
22,0.2,5-above_l,5,0.1,above,22
23,0.17,5-above_l,5,0.1,above,23
24,0.2,5-above_l,5,0.1,above,24
25,0.2,5-above_l,5,0.1,above,25
26,0.17,5-above_l,5,0.1,above,26
27,0.17,5-above_l,5,0.1,above,27
28,0.14,5-above_l,5,0.1,above,28
29,0.14,5-above_l,5,0.1,above,29
0,0.8,5-below_h,5,0.8,below,0
1,0.5,5-below_h,5,0.8,below,1
2,0.2,5-below_h,5,0.8,below,2
3,0.0,5-below_h,5,0.8,below,3
4,0.3,5-below_h,5,0.8,below,4
5,0.3,5-below_h,5,0.8,below,5
6,0.09999999999999998,5-below_h,5,0.8,below,6
7,0.09999999999999998,5-below_h,5,0.8,below,7
8,0.3,5-below_h,5,0.8,below,8
9,0.3,5-below_h,5,0.8,below,9
10,0.19999999999999998,5-below_h,5,0.8,below,10
11,0.19999999999999998,5-below_h,5,0.8,below,11
12,0.09999999999999998,5-below_h,5,0.8,below,12
13,0.19999999999999998,5-below_h,5,0.8,below,13
14,0.19999999999999998,5-below_h,5,0.8,below,14
15,0.14999999999999997,5-below_h,5,0.8,below,15
16,0.14999999999999997,5-below_h,5,0.8,below,16
17,0.09999999999999996,5-below_h,5,0.8,below,17
18,0.09999999999999996,5-below_h,5,0.8,below,18
19,0.14999999999999997,5-below_h,5,0.8,below,19
20,0.14999999999999997,5-below_h,5,0.8,below,20
21,0.11999999999999997,5-below_h,5,0.8,below,21
22,0.14999999999999997,5-below_h,5,0.8,below,22
23,0.14999999999999997,5-below_h,5,0.8,below,23
24,0.11999999999999997,5-below_h,5,0.8,below,24
25,0.11999999999999997,5-below_h,5,0.8,below,25
26,0.08999999999999997,5-below_h,5,0.8,below,26
27,0.11999999999999997,5-below_h,5,0.8,below,27
28,0.14999999999999997,5-below_h,5,0.8,below,28
29,0.14999999999999997,5-below_h,5,0.8,below,29
0,0.1,5-below_l,5,0.1,below,0
1,0.4,5-below_l,5,0.1,below,1
2,0.10000000000000003,5-below_l,5,0.1,below,2
3,0.10000000000000003,5-below_l,5,0.1,below,3
4,0.0,5-below_l,5,0.1,below,4
5,0.0,5-below_l,5,0.1,below,5
6,0.2,5-below_l,5,0.1,below,6
7,0.2,5-below_l,5,0.1,below,7
8,0.0,5-below_l,5,0.1,below,8
9,0.0,5-below_l,5,0.1,below,9
10,0.1,5-below_l,5,0.1,below,10
11,0.1,5-below_l,5,0.1,below,11
12,0.2,5-below_l,5,0.1,below,12
13,0.2,5-below_l,5,0.1,below,13
14,0.1,5-below_l,5,0.1,below,14
15,0.1,5-below_l,5,0.1,below,15
16,0.15000000000000002,5-below_l,5,0.1,below,16
17,0.15000000000000002,5-below_l,5,0.1,below,17
18,0.10000000000000002,5-below_l,5,0.1,below,18
19,0.10000000000000002,5-below_l,5,0.1,below,19
20,0.05000000000000002,5-below_l,5,0.1,below,20
21,0.05000000000000002,5-below_l,5,0.1,below,21
22,0.08000000000000002,5-below_l,5,0.1,below,22
23,0.08000000000000002,5-below_l,5,0.1,below,23
24,0.11000000000000001,5-below_l,5,0.1,below,24
25,0.14,5-below_l,5,0.1,below,25
26,0.14,5-below_l,5,0.1,below,26
27,0.11000000000000001,5-below_l,5,0.1,below,27
28,0.11000000000000001,5-below_l,5,0.1,below,28
29,0.14,5-below_l,5,0.1,below,29
0,0.8,8-above_h,8,0.8,above,0
1,0.5,8-above_h,8,0.8,above,1
2,0.2,8-above_h,8,0.8,above,2
3,0.0,8-above_h,8,0.8,above,3
4,0.3,8-above_h,8,0.8,above,4
5,0.3,8-above_h,8,0.8,above,5
6,0.09999999999999998,8-above_h,8,0.8,above,6
7,0.09999999999999998,8-above_h,8,0.8,above,7
8,0.0,8-above_h,8,0.8,above,8
9,0.0,8-above_h,8,0.8,above,9
10,0.0,8-above_h,8,0.8,above,10
11,0.0,8-above_h,8,0.8,above,11
12,0.0,8-above_h,8,0.8,above,12
13,0.0,8-above_h,8,0.8,above,13
14,0.2,8-above_h,8,0.8,above,14
15,0.2,8-above_h,8,0.8,above,15
16,0.1,8-above_h,8,0.8,above,16
17,0.1,8-above_h,8,0.8,above,17
18,0.0,8-above_h,8,0.8,above,18
19,0.1,8-above_h,8,0.8,above,19
20,0.1,8-above_h,8,0.8,above,20
21,0.2,8-above_h,8,0.8,above,21
22,0.2,8-above_h,8,0.8,above,22
23,0.15000000000000002,8-above_h,8,0.8,above,23
24,0.15000000000000002,8-above_h,8,0.8,above,24
25,0.10000000000000002,8-above_h,8,0.8,above,25
26,0.15000000000000002,8-above_h,8,0.8,above,26
27,0.15000000000000002,8-above_h,8,0.8,above,27
28,0.12000000000000002,8-above_h,8,0.8,above,28
29,0.12000000000000002,8-above_h,8,0.8,above,29
0,0.1,8-above_l,8,0.1,above,0
1,0.4,8-above_l,8,0.1,above,1
2,0.10000000000000003,8-above_l,8,0.1,above,2
3,0.10000000000000003,8-above_l,8,0.1,above,3
4,0.0,8-above_l,8,0.1,above,4
5,0.0,8-above_l,8,0.1,above,5
6,0.0,8-above_l,8,0.1,above,6
7,0.0,8-above_l,8,0.1,above,7
8,0.0,8-above_l,8,0.1,above,8
9,0.2,8-above_l,8,0.1,above,9
10,0.2,8-above_l,8,0.1,above,10
11,0.0,8-above_l,8,0.1,above,11
12,0.0,8-above_l,8,0.1,above,12
13,0.1,8-above_l,8,0.1,above,13
14,0.2,8-above_l,8,0.1,above,14
15,0.2,8-above_l,8,0.1,above,15
16,0.1,8-above_l,8,0.1,above,16
17,0.15000000000000002,8-above_l,8,0.1,above,17
18,0.15000000000000002,8-above_l,8,0.1,above,18
19,0.10000000000000002,8-above_l,8,0.1,above,19
20,0.13,8-above_l,8,0.1,above,20
21,0.13,8-above_l,8,0.1,above,21
22,0.1,8-above_l,8,0.1,above,22
23,0.1,8-above_l,8,0.1,above,23
24,0.13,8-above_l,8,0.1,above,24
25,0.13,8-above_l,8,0.1,above,25
26,0.1,8-above_l,8,0.1,above,26
27,0.13,8-above_l,8,0.1,above,27
28,0.16,8-above_l,8,0.1,above,28
29,0.13,8-above_l,8,0.1,above,29
0,0.8,8-below_h,8,0.8,below,0
1,0.5,8-below_h,8,0.8,below,1
2,0.2,8-below_h,8,0.8,below,2
3,0.0,8-below_h,8,0.8,below,3
4,0.0,8-below_h,8,0.8,below,4
5,0.3,8-below_h,8,0.8,below,5
6,0.3,8-below_h,8,0.8,below,6
7,0.09999999999999998,8-below_h,8,0.8,below,7
8,0.09999999999999998,8-below_h,8,0.8,below,8
9,0.3,8-below_h,8,0.8,below,9
10,0.3,8-below_h,8,0.8,below,10
11,0.19999999999999998,8-below_h,8,0.8,below,11
12,0.19999999999999998,8-below_h,8,0.8,below,12
13,0.09999999999999998,8-below_h,8,0.8,below,13
14,0.09999999999999998,8-below_h,8,0.8,below,14
15,0.19999999999999998,8-below_h,8,0.8,below,15
16,0.19999999999999998,8-below_h,8,0.8,below,16
17,0.14999999999999997,8-below_h,8,0.8,below,17
18,0.14999999999999997,8-below_h,8,0.8,below,18
19,0.09999999999999996,8-below_h,8,0.8,below,19
20,0.09999999999999996,8-below_h,8,0.8,below,20
21,0.04999999999999996,8-below_h,8,0.8,below,21
22,0.09999999999999996,8-below_h,8,0.8,below,22
23,0.14999999999999997,8-below_h,8,0.8,below,23
24,0.14999999999999997,8-below_h,8,0.8,below,24
25,0.11999999999999997,8-below_h,8,0.8,below,25
26,0.11999999999999997,8-below_h,8,0.8,below,26
27,0.08999999999999997,8-below_h,8,0.8,below,27
28,0.08999999999999997,8-below_h,8,0.8,below,28
29,0.05999999999999997,8-below_h,8,0.8,below,29
0,0.1,8-below_l,8,0.1,below,0
1,0.0,8-below_l,8,0.1,below,1
2,0.3,8-below_l,8,0.1,below,2
3,0.3,8-below_l,8,0.1,below,3
4,0.09999999999999998,8-below_l,8,0.1,below,4
5,0.09999999999999998,8-below_l,8,0.1,below,5
6,0.0,8-below_l,8,0.1,below,6
7,0.0,8-below_l,8,0.1,below,7
8,0.2,8-below_l,8,0.1,below,8
